,date,county,state,fips,deaths
326406,2020-07-12,Muskegon,Michigan,26121.0,54
326407,2020-07-12,Newaygo,Michigan,26123.0,0
326408,2020-07-12,Oakland,Michigan,26125.0,1108
326409,2020-07-12,Oceana,Michigan,26127.0,5
326410,2020-07-12,Ogemaw,Michigan,26129.0,2
326411,2020-07-12,Ontonagon,Michigan,26131.0,0
326412,2020-07-12,Osceola,Michigan,26133.0,0
326413,2020-07-12,Oscoda,Michigan,26135.0,1
326414,2020-07-12,Otsego,Michigan,26137.0,10
326415,2020-07-12,Ottawa,Michigan,26139.0,52
326416,2020-07-12,Presque Isle,Michigan,26141.0,0
326417,2020-07-12,Roscommon,Michigan,26143.0,0
326418,2020-07-12,Saginaw,Michigan,26145.0,124
326419,2020-07-12,Sanilac,Michigan,26151.0,6
326420,2020-07-12,Schoolcraft,Michigan,26153.0,0
326421,2020-07-12,Shiawassee,Michigan,26155.0,28
326422,2020-07-12,St. Clair,Michigan,26147.0,53
326423,2020-07-12,St. Joseph,Michigan,26149.0,5
326424,2020-07-12,Tuscola,Michigan,26157.0,27
326425,2020-07-12,Unknown,Michigan,,2
326426,2020-07-12,Van Buren,Michigan,26159.0,9
326427,2020-07-12,Washtenaw,Michigan,26161.0,118
326428,2020-07-12,Wayne,Michigan,26163.0,2761
326429,2020-07-12,Wexford,Michigan,26165.0,4
329533,2020-07-13,Alcona,Michigan,26001.0,1
329534,2020-07-13,Alger,Michigan,26003.0,0
329535,2020-07-13,Allegan,Michigan,26005.0,7
329536,2020-07-13,Alpena,Michigan,26007.0,12
329537,2020-07-13,Antrim,Michigan,26009.0,0
329538,2020-07-13,Arenac,Michigan,26011.0,2
329539,2020-07-13,Baraga,Michigan,26013.0,0
329540,2020-07-13,Barry,Michigan,26015.0,2
329541,2020-07-13,Bay,Michigan,26017.0,31
329542,2020-07-13,Benzie,Michigan,26019.0,0
329543,2020-07-13,Berrien,Michigan,26021.0,60
329544,2020-07-13,Branch,Michigan,26023.0,25
329545,2020-07-13,Calhoun,Michigan,26025.0,39
329546,2020-07-13,Cass,Michigan,26027.0,6
329547,2020-07-13,Charlevoix,Michigan,26029.0,2
329548,2020-07-13,Cheboygan,Michigan,26031.0,2
329549,2020-07-13,Chippewa,Michigan,26033.0,0
329550,2020-07-13,Clare,Michigan,26035.0,3
329551,2020-07-13,Clinton,Michigan,26037.0,12
329552,2020-07-13,Crawford,Michigan,26039.0,5
329553,2020-07-13,Delta,Michigan,26041.0,4
329554,2020-07-13,Dickinson,Michigan,26043.0,2
329555,2020-07-13,Eaton,Michigan,26045.0,7
329556,2020-07-13,Emmet,Michigan,26047.0,2
329557,2020-07-13,Genesee,Michigan,26049.0,291
329558,2020-07-13,Gladwin,Michigan,26051.0,1
329559,2020-07-13,Gogebic,Michigan,26053.0,1
329560,2020-07-13,Grand Traverse,Michigan,26055.0,5
329561,2020-07-13,Gratiot,Michigan,26057.0,14
329562,2020-07-13,Hillsdale,Michigan,26059.0,25
329563,2020-07-13,Houghton,Michigan,26061.0,0
329564,2020-07-13,Huron,Michigan,26063.0,3
329565,2020-07-13,Ingham,Michigan,26065.0,29
329566,2020-07-13,Ionia,Michigan,26067.0,5
329567,2020-07-13,Iosco,Michigan,26069.0,11
329568,2020-07-13,Iron,Michigan,26071.0,1
329569,2020-07-13,Isabella,Michigan,26073.0,8
329570,2020-07-13,Jackson,Michigan,26075.0,54
329571,2020-07-13,Kalamazoo,Michigan,26077.0,70
329572,2020-07-13,Kalkaska,Michigan,26079.0,2
329573,2020-07-13,Kent,Michigan,26081.0,145
329574,2020-07-13,Keweenaw,Michigan,26083.0,0
329575,2020-07-13,Lake,Michigan,26085.0,0
329576,2020-07-13,Lapeer,Michigan,26087.0,39
329577,2020-07-13,Leelanau,Michigan,26089.0,0
329578,2020-07-13,Lenawee,Michigan,26091.0,15
329579,2020-07-13,Livingston,Michigan,26093.0,29
329580,2020-07-13,Luce,Michigan,26095.0,0
329581,2020-07-13,Mackinac,Michigan,26097.0,0
329582,2020-07-13,Macomb,Michigan,26099.0,933
329583,2020-07-13,Manistee,Michigan,26101.0,0
329584,2020-07-13,Marquette,Michigan,26103.0,11
329585,2020-07-13,Mason,Michigan,26105.0,0
329586,2020-07-13,Mecosta,Michigan,26107.0,2
329587,2020-07-13,Menominee,Michigan,26109.0,0
329588,2020-07-13,Midland,Michigan,26111.0,9
329589,2020-07-13,Missaukee,Michigan,26113.0,1
329590,2020-07-13,Monroe,Michigan,26115.0,21
329591,2020-07-13,Montcalm,Michigan,26117.0,1
329592,2020-07-13,Montmorency,Michigan,26119.0,0
329593,2020-07-13,Muskegon,Michigan,26121.0,54
329594,2020-07-13,Newaygo,Michigan,26123.0,0
329595,2020-07-13,Oakland,Michigan,26125.0,1109
329596,2020-07-13,Oceana,Michigan,26127.0,5
329597,2020-07-13,Ogemaw,Michigan,26129.0,2
329598,2020-07-13,Ontonagon,Michigan,26131.0,0
329599,2020-07-13,Osceola,Michigan,26133.0,0
329600,2020-07-13,Oscoda,Michigan,26135.0,1
329601,2020-07-13,Otsego,Michigan,26137.0,10
329602,2020-07-13,Ottawa,Michigan,26139.0,53
329603,2020-07-13,Presque Isle,Michigan,26141.0,0
329604,2020-07-13,Roscommon,Michigan,26143.0,0
329605,2020-07-13,Saginaw,Michigan,26145.0,125
329606,2020-07-13,Sanilac,Michigan,26151.0,6
329607,2020-07-13,Schoolcraft,Michigan,26153.0,0
329608,2020-07-13,Shiawassee,Michigan,26155.0,28
329609,2020-07-13,St. Clair,Michigan,26147.0,53
329610,2020-07-13,St. Joseph,Michigan,26149.0,5
329611,2020-07-13,Tuscola,Michigan,26157.0,27
329612,2020-07-13,Unknown,Michigan,,2
329613,2020-07-13,Van Buren,Michigan,26159.0,9
329614,2020-07-13,Washtenaw,Michigan,26161.0,118
329615,2020-07-13,Wayne,Michigan,26163.0,2763
329616,2020-07-13,Wexford,Michigan,26165.0,4
332721,2020-07-14,Alcona,Michigan,26001.0,1
332722,2020-07-14,Alger,Michigan,26003.0,0
332723,2020-07-14,Allegan,Michigan,26005.0,7
332724,2020-07-14,Alpena,Michigan,26007.0,12
332725,2020-07-14,Antrim,Michigan,26009.0,0
332726,2020-07-14,Arenac,Michigan,26011.0,2
332727,2020-07-14,Baraga,Michigan,26013.0,0
332728,2020-07-14,Barry,Michigan,26015.0,2
332729,2020-07-14,Bay,Michigan,26017.0,31
332730,2020-07-14,Benzie,Michigan,26019.0,0
332731,2020-07-14,Berrien,Michigan,26021.0,61
332732,2020-07-14,Branch,Michigan,26023.0,25
332733,2020-07-14,Calhoun,Michigan,26025.0,39
332734,2020-07-14,Cass,Michigan,26027.0,6
332735,2020-07-14,Charlevoix,Michigan,26029.0,2
332736,2020-07-14,Cheboygan,Michigan,26031.0,2
332737,2020-07-14,Chippewa,Michigan,26033.0,0
332738,2020-07-14,Clare,Michigan,26035.0,3
332739,2020-07-14,Clinton,Michigan,26037.0,12
332740,2020-07-14,Crawford,Michigan,26039.0,5
332741,2020-07-14,Delta,Michigan,26041.0,3
332742,2020-07-14,Dickinson,Michigan,26043.0,2
332743,2020-07-14,Eaton,Michigan,26045.0,7
332744,2020-07-14,Emmet,Michigan,26047.0,2
332745,2020-07-14,Genesee,Michigan,26049.0,291
332746,2020-07-14,Gladwin,Michigan,26051.0,1
332747,2020-07-14,Gogebic,Michigan,26053.0,1
332748,2020-07-14,Grand Traverse,Michigan,26055.0,5
332749,2020-07-14,Gratiot,Michigan,26057.0,14
332750,2020-07-14,Hillsdale,Michigan,26059.0,25
332751,2020-07-14,Houghton,Michigan,26061.0,0
332752,2020-07-14,Huron,Michigan,26063.0,3
332753,2020-07-14,Ingham,Michigan,26065.0,29
332754,2020-07-14,Ionia,Michigan,26067.0,5
332755,2020-07-14,Iosco,Michigan,26069.0,11
332756,2020-07-14,Iron,Michigan,26071.0,1
332757,2020-07-14,Isabella,Michigan,26073.0,8
332758,2020-07-14,Jackson,Michigan,26075.0,54
332759,2020-07-14,Kalamazoo,Michigan,26077.0,71
332760,2020-07-14,Kalkaska,Michigan,26079.0,3
332761,2020-07-14,Kent,Michigan,26081.0,145
332762,2020-07-14,Keweenaw,Michigan,26083.0,0
332763,2020-07-14,Lake,Michigan,26085.0,0
332764,2020-07-14,Lapeer,Michigan,26087.0,39
332765,2020-07-14,Leelanau,Michigan,26089.0,0
332766,2020-07-14,Lenawee,Michigan,26091.0,15
332767,2020-07-14,Livingston,Michigan,26093.0,29
332768,2020-07-14,Luce,Michigan,26095.0,0
332769,2020-07-14,Mackinac,Michigan,26097.0,0
332770,2020-07-14,Macomb,Michigan,26099.0,934
332771,2020-07-14,Manistee,Michigan,26101.0,0
332772,2020-07-14,Marquette,Michigan,26103.0,11
332773,2020-07-14,Mason,Michigan,26105.0,0
332774,2020-07-14,Mecosta,Michigan,26107.0,2
332775,2020-07-14,Menominee,Michigan,26109.0,0
332776,2020-07-14,Midland,Michigan,26111.0,9
332777,2020-07-14,Missaukee,Michigan,26113.0,1
332778,2020-07-14,Monroe,Michigan,26115.0,23
332779,2020-07-14,Montcalm,Michigan,26117.0,1
332780,2020-07-14,Montmorency,Michigan,26119.0,0
332781,2020-07-14,Muskegon,Michigan,26121.0,54
332782,2020-07-14,Newaygo,Michigan,26123.0,0
332783,2020-07-14,Oakland,Michigan,26125.0,1109
332784,2020-07-14,Oceana,Michigan,26127.0,5
332785,2020-07-14,Ogemaw,Michigan,26129.0,2
332786,2020-07-14,Ontonagon,Michigan,26131.0,0
332787,2020-07-14,Osceola,Michigan,26133.0,0
332788,2020-07-14,Oscoda,Michigan,26135.0,1
332789,2020-07-14,Otsego,Michigan,26137.0,10
332790,2020-07-14,Ottawa,Michigan,26139.0,53
332791,2020-07-14,Presque Isle,Michigan,26141.0,0
332792,2020-07-14,Roscommon,Michigan,26143.0,0
332793,2020-07-14,Saginaw,Michigan,26145.0,125
332794,2020-07-14,Sanilac,Michigan,26151.0,6
332795,2020-07-14,Schoolcraft,Michigan,26153.0,0
332796,2020-07-14,Shiawassee,Michigan,26155.0,28
332797,2020-07-14,St. Clair,Michigan,26147.0,53
332798,2020-07-14,St. Joseph,Michigan,26149.0,5
332799,2020-07-14,Tuscola,Michigan,26157.0,27
332800,2020-07-14,Unknown,Michigan,,2
332801,2020-07-14,Van Buren,Michigan,26159.0,9
332802,2020-07-14,Washtenaw,Michigan,26161.0,118
332803,2020-07-14,Wayne,Michigan,26163.0,2764
332804,2020-07-14,Wexford,Michigan,26165.0,4
335915,2020-07-15,Alcona,Michigan,26001.0,1
335916,2020-07-15,Alger,Michigan,26003.0,0
335917,2020-07-15,Allegan,Michigan,26005.0,7
335918,2020-07-15,Alpena,Michigan,26007.0,12
335919,2020-07-15,Antrim,Michigan,26009.0,0
335920,2020-07-15,Arenac,Michigan,26011.0,2
335921,2020-07-15,Baraga,Michigan,26013.0,0
335922,2020-07-15,Barry,Michigan,26015.0,2
335923,2020-07-15,Bay,Michigan,26017.0,31
335924,2020-07-15,Benzie,Michigan,26019.0,1
335925,2020-07-15,Berrien,Michigan,26021.0,61
335926,2020-07-15,Branch,Michigan,26023.0,25
335927,2020-07-15,Calhoun,Michigan,26025.0,39
335928,2020-07-15,Cass,Michigan,26027.0,6
335929,2020-07-15,Charlevoix,Michigan,26029.0,2
335930,2020-07-15,Cheboygan,Michigan,26031.0,2
335931,2020-07-15,Chippewa,Michigan,26033.0,0
335932,2020-07-15,Clare,Michigan,26035.0,3
335933,2020-07-15,Clinton,Michigan,26037.0,12
335934,2020-07-15,Crawford,Michigan,26039.0,5
335935,2020-07-15,Delta,Michigan,26041.0,3
335936,2020-07-15,Dickinson,Michigan,26043.0,2
335937,2020-07-15,Eaton,Michigan,26045.0,7
335938,2020-07-15,Emmet,Michigan,26047.0,2
335939,2020-07-15,Genesee,Michigan,26049.0,291
335940,2020-07-15,Gladwin,Michigan,26051.0,1
335941,2020-07-15,Gogebic,Michigan,26053.0,1
335942,2020-07-15,Grand Traverse,Michigan,26055.0,5
335943,2020-07-15,Gratiot,Michigan,26057.0,14
335944,2020-07-15,Hillsdale,Michigan,26059.0,25
335945,2020-07-15,Houghton,Michigan,26061.0,0
335946,2020-07-15,Huron,Michigan,26063.0,3
335947,2020-07-15,Ingham,Michigan,26065.0,29
335948,2020-07-15,Ionia,Michigan,26067.0,5
335949,2020-07-15,Iosco,Michigan,26069.0,11
335950,2020-07-15,Iron,Michigan,26071.0,1
335951,2020-07-15,Isabella,Michigan,26073.0,8
335952,2020-07-15,Jackson,Michigan,26075.0,54
335953,2020-07-15,Kalamazoo,Michigan,26077.0,71
335954,2020-07-15,Kalkaska,Michigan,26079.0,3
335955,2020-07-15,Kent,Michigan,26081.0,145
335956,2020-07-15,Keweenaw,Michigan,26083.0,0
335957,2020-07-15,Lake,Michigan,26085.0,0
335958,2020-07-15,Lapeer,Michigan,26087.0,39
335959,2020-07-15,Leelanau,Michigan,26089.0,0
335960,2020-07-15,Lenawee,Michigan,26091.0,15
335961,2020-07-15,Livingston,Michigan,26093.0,29
335962,2020-07-15,Luce,Michigan,26095.0,0
335963,2020-07-15,Mackinac,Michigan,26097.0,0
335964,2020-07-15,Macomb,Michigan,26099.0,934
335965,2020-07-15,Manistee,Michigan,26101.0,0
335966,2020-07-15,Marquette,Michigan,26103.0,11
335967,2020-07-15,Mason,Michigan,26105.0,0
335968,2020-07-15,Mecosta,Michigan,26107.0,2
335969,2020-07-15,Menominee,Michigan,26109.0,0
335970,2020-07-15,Midland,Michigan,26111.0,9
335971,2020-07-15,Missaukee,Michigan,26113.0,1
335972,2020-07-15,Monroe,Michigan,26115.0,23
335973,2020-07-15,Montcalm,Michigan,26117.0,1
335974,2020-07-15,Montmorency,Michigan,26119.0,0
335975,2020-07-15,Muskegon,Michigan,26121.0,54
335976,2020-07-15,Newaygo,Michigan,26123.0,0
335977,2020-07-15,Oakland,Michigan,26125.0,1110
335978,2020-07-15,Oceana,Michigan,26127.0,5
335979,2020-07-15,Ogemaw,Michigan,26129.0,2
335980,2020-07-15,Ontonagon,Michigan,26131.0,0
335981,2020-07-15,Osceola,Michigan,26133.0,0
335982,2020-07-15,Oscoda,Michigan,26135.0,1
335983,2020-07-15,Otsego,Michigan,26137.0,10
335984,2020-07-15,Ottawa,Michigan,26139.0,53
335985,2020-07-15,Presque Isle,Michigan,26141.0,0
335986,2020-07-15,Roscommon,Michigan,26143.0,0
335987,2020-07-15,Saginaw,Michigan,26145.0,125
335988,2020-07-15,Sanilac,Michigan,26151.0,6
335989,2020-07-15,Schoolcraft,Michigan,26153.0,0
335990,2020-07-15,Shiawassee,Michigan,26155.0,28
335991,2020-07-15,St. Clair,Michigan,26147.0,53
335992,2020-07-15,St. Joseph,Michigan,26149.0,5
335993,2020-07-15,Tuscola,Michigan,26157.0,27
335994,2020-07-15,Unknown,Michigan,,2
335995,2020-07-15,Van Buren,Michigan,26159.0,9
335996,2020-07-15,Washtenaw,Michigan,26161.0,119
335997,2020-07-15,Wayne,Michigan,26163.0,2764
335998,2020-07-15,Wexford,Michigan,26165.0,4
339112,2020-07-16,Alcona,Michigan,26001.0,1
339113,2020-07-16,Alger,Michigan,26003.0,0
339114,2020-07-16,Allegan,Michigan,26005.0,7
339115,2020-07-16,Alpena,Michigan,26007.0,13
339116,2020-07-16,Antrim,Michigan,26009.0,0
339117,2020-07-16,Arenac,Michigan,26011.0,2
339118,2020-07-16,Baraga,Michigan,26013.0,0
339119,2020-07-16,Barry,Michigan,26015.0,2
339120,2020-07-16,Bay,Michigan,26017.0,31
339121,2020-07-16,Benzie,Michigan,26019.0,1
339122,2020-07-16,Berrien,Michigan,26021.0,61
339123,2020-07-16,Branch,Michigan,26023.0,25
339124,2020-07-16,Calhoun,Michigan,26025.0,39
339125,2020-07-16,Cass,Michigan,26027.0,7
339126,2020-07-16,Charlevoix,Michigan,26029.0,2
339127,2020-07-16,Cheboygan,Michigan,26031.0,2
339128,2020-07-16,Chippewa,Michigan,26033.0,0
339129,2020-07-16,Clare,Michigan,26035.0,3
339130,2020-07-16,Clinton,Michigan,26037.0,12
339131,2020-07-16,Crawford,Michigan,26039.0,5
339132,2020-07-16,Delta,Michigan,26041.0,3
339133,2020-07-16,Dickinson,Michigan,26043.0,2
339134,2020-07-16,Eaton,Michigan,26045.0,7
339135,2020-07-16,Emmet,Michigan,26047.0,2
339136,2020-07-16,Genesee,Michigan,26049.0,292
339137,2020-07-16,Gladwin,Michigan,26051.0,1
339138,2020-07-16,Gogebic,Michigan,26053.0,1
339139,2020-07-16,Grand Traverse,Michigan,26055.0,5
339140,2020-07-16,Gratiot,Michigan,26057.0,14
339141,2020-07-16,Hillsdale,Michigan,26059.0,25
339142,2020-07-16,Houghton,Michigan,26061.0,0
339143,2020-07-16,Huron,Michigan,26063.0,3
339144,2020-07-16,Ingham,Michigan,26065.0,29
339145,2020-07-16,Ionia,Michigan,26067.0,5
339146,2020-07-16,Iosco,Michigan,26069.0,11
339147,2020-07-16,Iron,Michigan,26071.0,1
339148,2020-07-16,Isabella,Michigan,26073.0,8
339149,2020-07-16,Jackson,Michigan,26075.0,54
339150,2020-07-16,Kalamazoo,Michigan,26077.0,72
339151,2020-07-16,Kalkaska,Michigan,26079.0,3
339152,2020-07-16,Kent,Michigan,26081.0,145
339153,2020-07-16,Keweenaw,Michigan,26083.0,0
339154,2020-07-16,Lake,Michigan,26085.0,0
339155,2020-07-16,Lapeer,Michigan,26087.0,39
339156,2020-07-16,Leelanau,Michigan,26089.0,0
339157,2020-07-16,Lenawee,Michigan,26091.0,15
339158,2020-07-16,Livingston,Michigan,26093.0,29
339159,2020-07-16,Luce,Michigan,26095.0,0
339160,2020-07-16,Mackinac,Michigan,26097.0,0
339161,2020-07-16,Macomb,Michigan,26099.0,937
339162,2020-07-16,Manistee,Michigan,26101.0,0
339163,2020-07-16,Marquette,Michigan,26103.0,11
339164,2020-07-16,Mason,Michigan,26105.0,0
339165,2020-07-16,Mecosta,Michigan,26107.0,2
339166,2020-07-16,Menominee,Michigan,26109.0,0
339167,2020-07-16,Midland,Michigan,26111.0,9
339168,2020-07-16,Missaukee,Michigan,26113.0,1
339169,2020-07-16,Monroe,Michigan,26115.0,23
339170,2020-07-16,Montcalm,Michigan,26117.0,1
339171,2020-07-16,Montmorency,Michigan,26119.0,0
339172,2020-07-16,Muskegon,Michigan,26121.0,54
339173,2020-07-16,Newaygo,Michigan,26123.0,0
339174,2020-07-16,Oakland,Michigan,26125.0,1113
339175,2020-07-16,Oceana,Michigan,26127.0,5
339176,2020-07-16,Ogemaw,Michigan,26129.0,2
339177,2020-07-16,Ontonagon,Michigan,26131.0,0
339178,2020-07-16,Osceola,Michigan,26133.0,0
339179,2020-07-16,Oscoda,Michigan,26135.0,1
339180,2020-07-16,Otsego,Michigan,26137.0,10
339181,2020-07-16,Ottawa,Michigan,26139.0,53
339182,2020-07-16,Presque Isle,Michigan,26141.0,0
339183,2020-07-16,Roscommon,Michigan,26143.0,0
339184,2020-07-16,Saginaw,Michigan,26145.0,125
339185,2020-07-16,Sanilac,Michigan,26151.0,6
339186,2020-07-16,Schoolcraft,Michigan,26153.0,0
339187,2020-07-16,Shiawassee,Michigan,26155.0,28
339188,2020-07-16,St. Clair,Michigan,26147.0,53
339189,2020-07-16,St. Joseph,Michigan,26149.0,5
339190,2020-07-16,Tuscola,Michigan,26157.0,27
339191,2020-07-16,Unknown,Michigan,,2
339192,2020-07-16,Van Buren,Michigan,26159.0,9
339193,2020-07-16,Washtenaw,Michigan,26161.0,119
339194,2020-07-16,Wayne,Michigan,26163.0,2772
339195,2020-07-16,Wexford,Michigan,26165.0,4
342309,2020-07-17,Alcona,Michigan,26001.0,1
342310,2020-07-17,Alger,Michigan,26003.0,0
342311,2020-07-17,Allegan,Michigan,26005.0,7
342312,2020-07-17,Alpena,Michigan,26007.0,13
342313,2020-07-17,Antrim,Michigan,26009.0,0
342314,2020-07-17,Arenac,Michigan,26011.0,2
342315,2020-07-17,Baraga,Michigan,26013.0,0
342316,2020-07-17,Barry,Michigan,26015.0,2
342317,2020-07-17,Bay,Michigan,26017.0,31
342318,2020-07-17,Benzie,Michigan,26019.0,1
342319,2020-07-17,Berrien,Michigan,26021.0,61
342320,2020-07-17,Branch,Michigan,26023.0,25
342321,2020-07-17,Calhoun,Michigan,26025.0,39
342322,2020-07-17,Cass,Michigan,26027.0,7
342323,2020-07-17,Charlevoix,Michigan,26029.0,2
342324,2020-07-17,Cheboygan,Michigan,26031.0,2
342325,2020-07-17,Chippewa,Michigan,26033.0,0
342326,2020-07-17,Clare,Michigan,26035.0,3
342327,2020-07-17,Clinton,Michigan,26037.0,12
342328,2020-07-17,Crawford,Michigan,26039.0,5
342329,2020-07-17,Delta,Michigan,26041.0,3
342330,2020-07-17,Dickinson,Michigan,26043.0,2
342331,2020-07-17,Eaton,Michigan,26045.0,7
342332,2020-07-17,Emmet,Michigan,26047.0,2
342333,2020-07-17,Genesee,Michigan,26049.0,292
342334,2020-07-17,Gladwin,Michigan,26051.0,1
342335,2020-07-17,Gogebic,Michigan,26053.0,1
342336,2020-07-17,Grand Traverse,Michigan,26055.0,5
342337,2020-07-17,Gratiot,Michigan,26057.0,14
342338,2020-07-17,Hillsdale,Michigan,26059.0,25
342339,2020-07-17,Houghton,Michigan,26061.0,0
342340,2020-07-17,Huron,Michigan,26063.0,3
342341,2020-07-17,Ingham,Michigan,26065.0,29
342342,2020-07-17,Ionia,Michigan,26067.0,5
342343,2020-07-17,Iosco,Michigan,26069.0,11
342344,2020-07-17,Iron,Michigan,26071.0,1
342345,2020-07-17,Isabella,Michigan,26073.0,8
342346,2020-07-17,Jackson,Michigan,26075.0,54
342347,2020-07-17,Kalamazoo,Michigan,26077.0,72
342348,2020-07-17,Kalkaska,Michigan,26079.0,3
342349,2020-07-17,Kent,Michigan,26081.0,146
342350,2020-07-17,Keweenaw,Michigan,26083.0,0
342351,2020-07-17,Lake,Michigan,26085.0,0
342352,2020-07-17,Lapeer,Michigan,26087.0,39
342353,2020-07-17,Leelanau,Michigan,26089.0,0
342354,2020-07-17,Lenawee,Michigan,26091.0,15
342355,2020-07-17,Livingston,Michigan,26093.0,29
342356,2020-07-17,Luce,Michigan,26095.0,0
342357,2020-07-17,Mackinac,Michigan,26097.0,0
342358,2020-07-17,Macomb,Michigan,26099.0,937
342359,2020-07-17,Manistee,Michigan,26101.0,0
342360,2020-07-17,Marquette,Michigan,26103.0,11
342361,2020-07-17,Mason,Michigan,26105.0,0
342362,2020-07-17,Mecosta,Michigan,26107.0,2
342363,2020-07-17,Menominee,Michigan,26109.0,0
342364,2020-07-17,Midland,Michigan,26111.0,9
342365,2020-07-17,Missaukee,Michigan,26113.0,1
342366,2020-07-17,Monroe,Michigan,26115.0,23
342367,2020-07-17,Montcalm,Michigan,26117.0,1
342368,2020-07-17,Montmorency,Michigan,26119.0,0
342369,2020-07-17,Muskegon,Michigan,26121.0,54
342370,2020-07-17,Newaygo,Michigan,26123.0,0
342371,2020-07-17,Oakland,Michigan,26125.0,1114
342372,2020-07-17,Oceana,Michigan,26127.0,5
342373,2020-07-17,Ogemaw,Michigan,26129.0,2
342374,2020-07-17,Ontonagon,Michigan,26131.0,0
342375,2020-07-17,Osceola,Michigan,26133.0,0
342376,2020-07-17,Oscoda,Michigan,26135.0,1
342377,2020-07-17,Otsego,Michigan,26137.0,10
342378,2020-07-17,Ottawa,Michigan,26139.0,53
342379,2020-07-17,Presque Isle,Michigan,26141.0,0
342380,2020-07-17,Roscommon,Michigan,26143.0,0
342381,2020-07-17,Saginaw,Michigan,26145.0,125
342382,2020-07-17,Sanilac,Michigan,26151.0,6
342383,2020-07-17,Schoolcraft,Michigan,26153.0,0
342384,2020-07-17,Shiawassee,Michigan,26155.0,28
342385,2020-07-17,St. Clair,Michigan,26147.0,53
342386,2020-07-17,St. Joseph,Michigan,26149.0,6
342387,2020-07-17,Tuscola,Michigan,26157.0,27
342388,2020-07-17,Unknown,Michigan,,2
342389,2020-07-17,Van Buren,Michigan,26159.0,9
342390,2020-07-17,Washtenaw,Michigan,26161.0,119
342391,2020-07-17,Wayne,Michigan,26163.0,2776
342392,2020-07-17,Wexford,Michigan,26165.0,4
345510,2020-07-18,Alcona,Michigan,26001.0,1
345511,2020-07-18,Alger,Michigan,26003.0,0
345512,2020-07-18,Allegan,Michigan,26005.0,7
345513,2020-07-18,Alpena,Michigan,26007.0,13
345514,2020-07-18,Antrim,Michigan,26009.0,0
345515,2020-07-18,Arenac,Michigan,26011.0,3
345516,2020-07-18,Baraga,Michigan,26013.0,0
345517,2020-07-18,Barry,Michigan,26015.0,2
345518,2020-07-18,Bay,Michigan,26017.0,31
345519,2020-07-18,Benzie,Michigan,26019.0,1
345520,2020-07-18,Berrien,Michigan,26021.0,61
345521,2020-07-18,Branch,Michigan,26023.0,25
345522,2020-07-18,Calhoun,Michigan,26025.0,39
345523,2020-07-18,Cass,Michigan,26027.0,7
345524,2020-07-18,Charlevoix,Michigan,26029.0,2
345525,2020-07-18,Cheboygan,Michigan,26031.0,2
345526,2020-07-18,Chippewa,Michigan,26033.0,0
345527,2020-07-18,Clare,Michigan,26035.0,3
345528,2020-07-18,Clinton,Michigan,26037.0,12
345529,2020-07-18,Crawford,Michigan,26039.0,5
345530,2020-07-18,Delta,Michigan,26041.0,3
345531,2020-07-18,Dickinson,Michigan,26043.0,2
345532,2020-07-18,Eaton,Michigan,26045.0,7
345533,2020-07-18,Emmet,Michigan,26047.0,2
345534,2020-07-18,Genesee,Michigan,26049.0,292
345535,2020-07-18,Gladwin,Michigan,26051.0,1
345536,2020-07-18,Gogebic,Michigan,26053.0,1
345537,2020-07-18,Grand Traverse,Michigan,26055.0,5
345538,2020-07-18,Gratiot,Michigan,26057.0,14
345539,2020-07-18,Hillsdale,Michigan,26059.0,25
345540,2020-07-18,Houghton,Michigan,26061.0,0
345541,2020-07-18,Huron,Michigan,26063.0,3
345542,2020-07-18,Ingham,Michigan,26065.0,29
345543,2020-07-18,Ionia,Michigan,26067.0,5
345544,2020-07-18,Iosco,Michigan,26069.0,11
345545,2020-07-18,Iron,Michigan,26071.0,1
345546,2020-07-18,Isabella,Michigan,26073.0,8
